candidate_id,candidate_name,job_role,education,experience_years,resume_skills
3115,Bahadurjit Sane,Data Analyst,M.Tech,7,"communication, excel, sql"
3116,Jeevika Chowdhury,Web Developer,B.Sc,6,"aws, html, power bi, css"
3117,Ekaraj Mahajan,AI Engineer,B.Sc,10,"aws, linux, excel, pandas"
3118,Chanchal Sehgal,Data Scientist,B.Tech,4,"data analysis, git, power bi, python, sql"
3119,Karan Bora,Web Developer,M.Tech,4,"numpy, javascript, power bi, pandas"
3120,Triya Khare,Data Scientist,B.Sc,7,"excel, sql, data analysis"
3121,Waida Sachdev,System Administrator,B.Tech,6,"aws, linux, git, react"
3122,Tamanna Hegde,Data Scientist,B.Sc,10,"linux, machine learning, react, pandas"
3123,Krishna Wali,Web Developer,B.Tech,3,"react, css"
3124,Nilima Dara,AI Engineer,MCA,3,"aws, tableau, git, machine learning, python"
3125,Chakradev Dani,Data Analyst,M.Tech,9,"react, excel, sql, data analysis"
3126,Simon Wali,Data Scientist,M.Tech,7,"linux, machine learning, react, pandas"
3127,Dalbir Balan,Software Engineer,B.Tech,9,"linux, django, power bi, java"
3128,Bachittar Ben,System Administrator,M.Tech,0,"python, django"
3129,Ikshita Chaudhary,Software Engineer,B.Sc,1,"linux, java, communication, c++, excel"
3130,George Thaker,Web Developer,B.Tech,4,"linux, javascript"
3131,Naveen Borra,Data Scientist,MCA,1,"linux, data analysis, git, machine learning, python"
3132,Avi Saxena,Web Developer,B.Sc,1,"excel, html, tableau, css"
3133,Vinaya Bahl,System Administrator,B.Tech,8,"aws, python, react"
3134,Om Sandhu,Data Scientist,B.Sc,5,"aws, data analysis, django, python, sql"
3135,Tejas Mall,AI Engineer,B.Sc,10,"aws, python, machine learning, linux"
3136,Pranit Sidhu,Data Scientist,B.Tech,9,"git, machine learning, react"
3137,Xiti Gokhale,Data Scientist,M.Tech,1,"git, python, machine learning, data analysis"
3138,Chanakya Mander,Software Engineer,B.Tech,4,"linux, java, git, numpy, power bi"
3139,Azaan Pau,AI Engineer,M.Tech,10,"aws, git, power bi"
3140,Krishna Goel,Web Developer,B.Tech,4,"html, javascript, tableau"
3141,Balveer Uppal,AI Engineer,M.Tech,9,"aws, communication, excel"
3142,Samaksh Golla,Data Analyst,MCA,4,"aws, python, git, tableau"
3143,Falguni Bhagat,Data Scientist,MCA,6,"django, sql, data analysis"
3144,Priya Uppal,System Administrator,MCA,4,"aws, python, power bi, react"
3145,Balhaar Edwin,Software Engineer,B.Tech,2,"aws, java, git, numpy, pandas"
3146,Chameli Dey,Web Developer,M.Tech,4,"html, linux, javascript"
3147,Priya Virk,Web Developer,B.Tech,1,"aws, html, git, javascript, pandas"
3148,Gayathri Mukherjee,AI Engineer,MCA,10,"c++, python, excel"
3149,Turvi Kar,System Administrator,MCA,1,"linux, django, power bi"
3150,Kalpit Bassi,Web Developer,MCA,9,"aws, tableau, django, css, javascript"
3151,Chatresh Rau,Web Developer,M.Tech,1,"aws, javascript, excel"
3152,Manthan Parmar,System Administrator,B.Sc,9,"django, linux, git, python"
3153,Jackson Rajagopalan,Data Analyst,M.Tech,0,"python, git, sql, data analysis"
3154,Chandresh Rajan,Web Developer,B.Sc,2,"tableau, numpy, excel, css, javascript"
3155,Rajeshri Agrawal,System Administrator,MCA,2,"aws, python, linux"
3156,Chatura Nazareth,Data Analyst,B.Sc,7,"tableau, react, pandas, python, sql"
3157,Vinaya Nayar,Data Scientist,M.Tech,8,"git, machine learning, sql, data analysis"
3158,Madhavi Sabharwal,Data Scientist,M.Tech,3,"machine learning, react, communication, power bi, python, sql"
3159,Jasmit Datta,Data Analyst,B.Tech,4,"data analysis, communication, numpy, excel, pandas, sql"
3160,Vasatika Gour,System Administrator,MCA,4,"linux, excel, pandas"
3161,Frado Raju,Software Engineer,MCA,8,"c++, django"
3162,Gagan Rai,AI Engineer,M.Tech,8,"aws, machine learning, excel, react"
3163,Sarthak Mukherjee,Data Scientist,MCA,8,"machine learning, react, communication, power bi, sql"
3164,Barkha Prasad,Software Engineer,MCA,1,"aws, c++, git, java"
3165,Frado Date,Software Engineer,MCA,1,"communication, c++, linux, excel"
3166,Harita Date,Data Analyst,B.Tech,4,"communication, python, power bi"
3167,Michael Salvi,AI Engineer,MCA,8,"c++, machine learning, excel"
3168,Devansh Sachdev,Software Engineer,B.Tech,10,"aws, linux, java, pandas"
3169,Isaiah Verma,AI Engineer,M.Tech,6,"django, linux, machine learning"
3170,Yahvi Goswami,Software Engineer,M.Tech,8,"aws, git"
3171,Imaran Dalal,Data Analyst,B.Sc,4,"linux, sql"
3172,Bimala Vig,System Administrator,B.Sc,1,"aws, python, pandas"
3173,Lavanya Kaul,Data Scientist,MCA,2,"excel, sql, data analysis"
3174,Balhaar Kaur,System Administrator,M.Tech,1,"aws, pandas"
3175,Falguni Ramaswamy,Data Analyst,B.Tech,10,"numpy, data analysis"
3176,Yashoda Arya,Software Engineer,MCA,6,"aws, linux, tableau, git, pandas"
3177,Kalpit Loke,AI Engineer,B.Sc,2,"communication, c++, machine learning, tableau"
3178,Sudiksha Wadhwa,System Administrator,B.Sc,1,"aws, react"
3179,Chandresh Kumar,System Administrator,MCA,0,"linux, django, pandas"
3180,Oscar Saxena,Software Engineer,B.Tech,1,"aws, linux, git, numpy"
3181,Rajata Deshmukh,Web Developer,B.Tech,7,"numpy, django, react, css"
3182,Darsh Pradhan,Software Engineer,M.Tech,6,"aws, java, react, c++, pandas"
3183,Anya Bandi,Web Developer,MCA,6,"html, numpy"
3184,Chakradev Bhattacharyya,Software Engineer,B.Sc,0,"aws, c++, django"
3185,Mohini Dhaliwal,System Administrator,B.Sc,0,"excel, linux, react, power bi"
3186,Falak Doshi,Software Engineer,M.Tech,7,"aws, c++, linux, tableau"
3187,Ishwar Madan,AI Engineer,M.Tech,6,"communication, c++, numpy"
3188,Bahadurjit Bahri,System Administrator,B.Tech,5,"communication, git, python, linux"
3189,Alexander Nanda,AI Engineer,B.Tech,7,"linux, tableau, git, machine learning, c++"
3190,Mohini Nori,AI Engineer,B.Tech,3,"aws, machine learning, power bi"
3191,Garima Chad,Web Developer,MCA,2,"javascript, excel"
3192,Laksh Mall,AI Engineer,MCA,6,"aws, machine learning, c++, django, power bi"
3193,Chaitanya Garg,System Administrator,B.Tech,3,"aws, python, power bi"
3194,Yochana D’Alia,System Administrator,MCA,9,"aws, power bi"
3195,Arjun Divan,System Administrator,B.Sc,9,"aws, tableau, numpy, power bi, python"
3196,Om Manda,Data Scientist,M.Tech,5,"communication, pandas, data analysis"
3197,Amrita Ramakrishnan,Software Engineer,B.Tech,0,"aws, linux, power bi, java"
3198,Adya Nigam,Software Engineer,M.Tech,4,"aws, linux, java, c++, power bi"
3199,Gagan Soni,AI Engineer,B.Sc,0,"aws, c++, django"
3200,Faraj Setty,Web Developer,M.Tech,10,"javascript, power bi, pandas, css"
3201,Ayush Jha,Web Developer,B.Tech,10,"django, git, javascript, tableau"
3202,Charita Lalla,Data Scientist,M.Tech,3,"numpy, django, power bi, data analysis"
3203,Meghana Sarkar,Software Engineer,MCA,9,"aws, numpy, react"
3204,Anamika Virk,Data Analyst,B.Tech,0,"aws, data analysis, react, python, sql"
3205,Nakul Doctor,System Administrator,B.Sc,0,"aws, communication"
3206,Sara Patel,Data Analyst,M.Tech,10,"data analysis, django, power bi, excel, sql"
3207,Chandani Varughese,Data Analyst,B.Sc,8,"python, excel, react, data analysis"
3208,Vedhika Walia,Data Analyst,B.Sc,3,"python, numpy"
3209,Ganga Sachdeva,Data Scientist,B.Tech,4,"excel, python, tableau, sql"
3210,Timothy Sur,Web Developer,MCA,4,"communication, html, tableau, aws"
3211,Aayush Bandi,System Administrator,M.Tech,8,"aws, python, excel"
3212,Aarini Shroff,Software Engineer,M.Tech,9,"aws, c++, react"
3213,Falan Mangal,Web Developer,M.Tech,10,"html, react"
3214,Anmol Raju,Data Analyst,M.Tech,8,"linux, data analysis, numpy, python, sql"
3215,Urvashi Bali,Web Developer,M.Tech,6,"numpy, css"
3216,Balhaar Yohannan,Data Analyst,B.Tech,0,"python, linux, excel, data analysis"
3217,Sathvik Nair,Software Engineer,MCA,9,"aws, django, java, pandas"
3218,Fiyaz Rama,Data Scientist,B.Tech,0,"django, numpy, machine learning, data analysis"
3219,Kavya Jain,Web Developer,B.Tech,10,"django, javascript, react, css"
3220,Omisha Sen,System Administrator,MCA,7,"aws, linux, tableau, react, numpy"
3221,Jeet Vaidya,Data Scientist,MCA,0,"python, django"
3222,Ayush Pathak,Data Scientist,B.Sc,2,"data analysis, git, react, numpy, python"
3223,Ishita Bora,AI Engineer,M.Tech,4,"communication, machine learning, power bi"
3224,Ayushman Pandey,Data Analyst,B.Tech,3,"git, python, linux, pandas"
3225,Jatin Samra,Software Engineer,MCA,2,"aws, linux, power bi, java"
3226,Raghav Kar,Data Analyst,B.Tech,6,"communication, excel, sql"
3227,Reyansh Dua,Data Scientist,M.Tech,1,"react, data analysis"
3228,Aadi Char,Data Analyst,M.Tech,0,"python, django, excel, sql"
3229,Umang Rege,System Administrator,B.Sc,6,"aws, linux, tableau"
3230,Ansh Rege,System Administrator,B.Tech,10,"aws, communication, git, power bi"
3231,Samarth Datta,Data Scientist,B.Sc,2,"aws, machine learning, tableau"
3232,Bahadurjit Krishnamurthy,AI Engineer,B.Tech,9,"aws, machine learning, react, excel, python"
3233,Saksham Saxena,Web Developer,M.Tech,9,"linux, excel, css"
3234,Ekaraj Virk,Data Analyst,M.Tech,8,"aws, numpy, excel, react"
3235,Upkaar Ramanathan,Software Engineer,B.Sc,9,"aws, linux, java, communication, c++"
3236,Zaitra Gade,Software Engineer,B.Sc,8,"aws, django, react"
3237,Dev Yogi,Web Developer,B.Sc,6,"django, javascript, react, css"
3238,Timothy Minhas,Web Developer,B.Sc,4,"git, html, javascript, power bi"
3239,Ladli Arora,Software Engineer,MCA,7,"aws, linux, communication, c++, django, pandas"
3240,Saanvi Sharma,Data Analyst,MCA,8,"react, python, excel, sql"
3241,Lavanya Mittal,Data Analyst,B.Sc,8,"power bi, excel, data analysis"
3242,Amol Chakrabarti,Data Scientist,B.Tech,1,"tableau, data analysis, excel, power bi, python, sql"
3243,Zinal Bhatnagar,AI Engineer,MCA,2,"tableau, machine learning, c++, django, power bi"
3244,Hema Kamdar,Data Analyst,B.Tech,3,"aws, data analysis, power bi, excel, python, sql"
3245,Vihaan Divan,AI Engineer,B.Tech,7,"aws, communication, python, tableau"
3246,Gavin Barad,System Administrator,B.Sc,6,"aws, linux, power bi"
3247,Xavier Arora,Web Developer,MCA,1,"javascript, react, css"
3248,Nidhi Ramakrishnan,Data Scientist,MCA,9,"python, machine learning, linux, sql"
3249,Ekalinga Manda,Data Analyst,B.Sc,4,"linux, excel, react"
3250,Ekiya Pal,Data Analyst,MCA,8,"git, django, excel, python, sql"
3251,Adya De,Web Developer,M.Tech,10,"html, linux, numpy"
3252,Chandran Singhal,Web Developer,B.Tech,1,"git, css"
3253,Daksh Bose,System Administrator,MCA,5,"python, tableau"
3254,Bina Bora,Software Engineer,MCA,9,"aws, c++, linux, git"
3255,Vasatika Chaudhary,Web Developer,B.Sc,8,"aws, numpy, javascript"
3256,Bhavya Jani,System Administrator,B.Sc,8,"aws, git, django"
3257,Wridesh Walia,Software Engineer,MCA,10,"aws, c++, excel, communication"
3258,Raghav Natarajan,Web Developer,B.Sc,4,"aws, html, javascript"
3259,Prisha Dutta,Software Engineer,B.Tech,4,"aws, linux, git, excel"
3260,Omaja Seshadri,AI Engineer,M.Tech,2,"aws, c++, machine learning, pandas"
3261,Zaid Babu,System Administrator,B.Tech,6,"aws, numpy, linux"
3262,Saanvi Parekh,Web Developer,B.Tech,9,"linux, javascript, tableau, css"
3263,Ojas Bath,Data Analyst,B.Tech,7,"python, django, excel"
3264,Bina Upadhyay,Data Analyst,B.Sc,6,"python, git, excel, numpy"
3265,Ekanta Parekh,Data Scientist,B.Sc,1,"data analysis, machine learning, react, excel, python"
3266,Pooja Narayan,Data Analyst,B.Tech,5,"aws, data analysis, pandas, numpy, python, sql"
3267,Falak Agrawal,Data Scientist,M.Tech,5,"excel, sql"
3268,Indrajit Gour,Data Analyst,B.Sc,6,"python, git, excel"
3269,Onkar Mody,Web Developer,B.Tech,4,"html, react"
3270,Akshay Sarin,AI Engineer,B.Sc,5,"aws, communication, machine learning, power bi"
3271,Ucchal Pandya,Software Engineer,B.Tech,6,"communication, c++, linux, java"
3272,Pratyush Devan,Data Analyst,MCA,4,"communication, numpy, power bi, python, sql"
3273,Banjeet Zacharia,Web Developer,B.Tech,1,"aws, html, django, pandas"
3274,Ayushman Jha,System Administrator,B.Sc,0,"python, linux, react, pandas"
3275,Wridesh Chander,System Administrator,MCA,10,"aws, communication, linux"
3276,Nikita Raju,AI Engineer,B.Tech,8,"aws, python, react"
3277,Wahab Sagar,System Administrator,B.Sc,4,"aws, django, power bi"
3278,Ishaan Mistry,Data Scientist,MCA,3,"linux, data analysis, git, python, sql"
3279,Peter Kapadia,Data Scientist,B.Tech,0,"git, machine learning, tableau, sql"
3280,Lopa Verma,Web Developer,B.Tech,10,"aws, tableau, react, css"
3281,Yoshita Parekh,Data Analyst,B.Tech,4,"communication, power bi, excel, data analysis"
3282,Vihaan Mutti,Data Analyst,MCA,10,"excel, numpy, power bi, data analysis"
3283,Noah Dyal,Software Engineer,M.Tech,0,"aws, java, git, numpy, pandas"
3284,Wridesh Dutta,Web Developer,MCA,6,"communication, javascript, power bi"
3285,Yash Mody,Software Engineer,M.Tech,2,"communication, java"
3286,Anvi Natarajan,Web Developer,MCA,2,"html, git, css"
3287,Alexander Prakash,Data Scientist,B.Sc,9,"tableau, machine learning, power bi, python, sql"
3288,Faras Subramaniam,Data Analyst,B.Sc,6,"excel, pandas, data analysis, tableau"
3289,Ayaan Das,Data Scientist,M.Tech,10,"aws, tableau, machine learning, numpy, python, sql"
3290,Wridesh Merchant,System Administrator,B.Tech,10,"aws, linux, django, power bi"
3291,Yash Dhar,System Administrator,MCA,2,"aws, excel"
3292,Farhan Bhatnagar,System Administrator,B.Sc,10,"aws, django, tableau"
3293,Yamini Sastry,Web Developer,B.Sc,9,"communication, html, linux, javascript"
3294,Zansi Tank,Data Scientist,B.Sc,6,"excel, git, power bi, data analysis"
3295,Eta Zacharia,Data Scientist,MCA,2,"numpy, machine learning"
3296,Sai Vig,Data Analyst,MCA,3,"python, react, sql"
3297,Dakshesh Loke,AI Engineer,M.Tech,10,"c++, numpy, power bi"
3298,Daksha Dua,Web Developer,M.Tech,6,"numpy, css"
3299,Owen Korpal,System Administrator,B.Sc,1,"linux, git"
3300,Forum Banik,Data Scientist,B.Tech,7,"communication, django, sql, data analysis"
3301,Qushi Sachdev,Data Analyst,M.Tech,3,"aws, python"
3302,Rajata Mitter,AI Engineer,M.Tech,3,"aws, c++, machine learning, pandas"
3303,Parth Brahmbhatt,Software Engineer,M.Tech,5,"aws, c++, django"
3304,Yauvani Chand,Data Analyst,MCA,1,"python, linux, sql, data analysis"
3305,Guneet Naidu,Software Engineer,MCA,8,"aws, linux, django, java"
3306,Nathan Hari,Web Developer,M.Tech,8,"aws, javascript, django, css"
3307,Sathvik Dugar,AI Engineer,MCA,1,"aws, tableau, machine learning, c++, django, pandas"
3308,Laban Sahni,Data Scientist,B.Tech,9,"python, machine learning, linux, pandas"
3309,Jatin Bumb,Data Analyst,M.Tech,7,"aws, data analysis, react, django, python"
3310,Fitan D’Alia,Web Developer,MCA,2,"javascript, excel, pandas, tableau"
3311,Veda Bhandari,System Administrator,B.Tech,5,"django, python, linux"
3312,Vasana Gole,System Administrator,B.Sc,0,"linux, react, numpy"
3313,Orinder Soman,Software Engineer,B.Tech,4,"aws, c++, linux"
3314,Ekanta Mammen,Software Engineer,B.Sc,9,"aws, linux, java"
3315,Jeet Mandal,Web Developer,B.Tech,6,"linux, javascript"
3316,Maanav Vohra,Software Engineer,B.Sc,2,"c++, power bi, tableau, java"
3317,Girik Dutt,Data Scientist,M.Tech,10,"data analysis, numpy, power bi, excel, sql"
3318,Samarth Dara,Data Analyst,M.Tech,1,"aws, tableau, data analysis, git, excel, python"
3319,Sathvik Taneja,Web Developer,B.Sc,0,"html, power bi, react"
3320,Xiti Bhalla,Web Developer,B.Sc,4,"pandas, css"
3321,Abha Mishra,System Administrator,M.Tech,10,"aws, git, python, linux"
3322,Vansha Bali,AI Engineer,MCA,8,"aws, machine learning, react, communication, python"
3323,Devansh Reddy,Data Scientist,B.Tech,8,"git, pandas, data analysis"
3324,Tara Raj,Data Scientist,B.Tech,7,"machine learning, react, pandas, data analysis"
3325,Sai Chawla,System Administrator,MCA,7,"python, excel, pandas"
3326,Watika Mittal,AI Engineer,B.Sc,8,"linux, machine learning"
3327,Ishanvi Madan,AI Engineer,M.Tech,7,"machine learning, tableau, pandas"
3328,Vrishti Sachar,AI Engineer,B.Tech,10,"aws, c++, pandas"
3329,Tanvi Gera,Data Analyst,MCA,6,"python, excel, sql, numpy"
3330,Barkha Prabhu,Software Engineer,B.Tech,10,"aws, linux, excel"
3331,Anjali Patla,AI Engineer,B.Tech,8,"aws, git"
3332,Lakshmi Dyal,Data Scientist,MCA,8,"git, python, machine learning, data analysis"
3333,Advay Rajagopal,AI Engineer,M.Tech,3,"aws, c++, machine learning"
3334,Panini Madan,Web Developer,MCA,1,"html, django, excel"
3335,Aryan Minhas,AI Engineer,M.Tech,1,"django, c++, numpy, machine learning"
3336,Vansha Naik,System Administrator,MCA,1,"aws, communication, linux"
3337,Dev Solanki,AI Engineer,MCA,10,"numpy, machine learning, excel"
3338,Jagrati Chand,Software Engineer,B.Tech,7,"aws, java, git, c++, pandas"
3339,Balveer Vasa,System Administrator,B.Tech,4,"aws, linux, power bi"
3340,Champak Datta,AI Engineer,B.Tech,9,"python, machine learning, power bi"
3341,Ira Madan,Data Analyst,B.Sc,5,"linux, react, excel, python, sql"
3342,Rachana Sabharwal,Web Developer,B.Tech,8,"aws, html, css"
3343,Qadim Deol,System Administrator,MCA,4,"aws, communication, linux, django"
3344,Gayathri Nath,Data Analyst,B.Sc,1,"react, linux, excel, sql"
3345,Fitan Batta,Web Developer,M.Tech,1,"communication, tableau, excel, css"
3346,Pooja Bakshi,Data Analyst,B.Sc,6,"python, pandas"
3347,Bhavna Zacharia,System Administrator,B.Sc,2,"aws, communication, python"
3348,Ati Karnik,Data Scientist,MCA,9,"linux, tableau, sql, data analysis"
3349,Anthony Suri,Data Analyst,B.Tech,1,"python, react"
3350,Kavya Dube,Software Engineer,B.Sc,8,"aws, linux, tableau, java"
3351,Banjeet Sridhar,AI Engineer,M.Tech,6,"aws, linux, c++, django, python"
3352,Ekavir Dutta,Software Engineer,M.Tech,1,"aws, linux, c++, numpy, excel"
3353,Balendra Kashyap,Software Engineer,M.Tech,0,"excel, linux, power bi"
3354,Jalsa Agate,AI Engineer,B.Tech,4,"aws, tableau, git, machine learning, python"
3355,Xiti Upadhyay,Web Developer,B.Tech,7,"html, django, excel, css"
3356,Gaurangi Babu,Software Engineer,MCA,6,"c++, linux, java, pandas"
3357,Ethan Dubey,System Administrator,B.Tech,3,"python, react, tableau"
3358,Daksh Sawhney,Data Analyst,M.Tech,5,"python, django, excel"
3359,Sarthak Bhatti,AI Engineer,MCA,9,"c++, numpy, machine learning"
3360,Varenya Khurana,Data Analyst,B.Tech,6,"aws, python, excel, data analysis"
3361,Faqid Prabhu,Data Analyst,MCA,1,"numpy, sql"
3362,Pallavi Kala,Data Analyst,B.Tech,2,"aws, excel"
3363,Triya Khare,Web Developer,M.Tech,7,"html, git, css"
3364,Chatura Doctor,Web Developer,B.Sc,9,"communication, excel, css"
3365,Yahvi Mani,Data Analyst,M.Tech,1,"numpy, tableau, react, data analysis"
3366,Daksh Nazareth,System Administrator,M.Tech,1,"linux, git, power bi"
3367,Osha Loyal,Data Scientist,MCA,3,"linux, django, power bi, data analysis"
3368,Ekantika Ganesh,Software Engineer,M.Tech,6,"aws, numpy"
3369,Girik Sarkar,Software Engineer,MCA,5,"aws, linux, tableau, java, django"
3370,Lohit Sahni,Web Developer,M.Tech,4,"aws, javascript, excel, pandas"
3371,Tara Chaudhry,System Administrator,M.Tech,1,"python, linux, pandas"
3372,Jeevika Ratta,Data Scientist,B.Tech,7,"excel, tableau, sql, data analysis"
3373,Suhani Gopal,System Administrator,B.Sc,1,"python, pandas"
